0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,words
0,0,0,0,0,0,9.401146939926672e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,whitaker
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0007030494771069514,mopes
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0012659372456822495,0,satisfy
0,0,0,0,0,0.0007600067556156054,0,0.0009186954524575103,0,0,0,0,0,0,0.0005931784478497282,0,0,0.008903926631644556,0,0,0,0,0,0,0,0,0,0,0,0,got
0,0,0,0,0,0,0,0,0,0,0,0,0.0022273781902552203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,concession
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00045257060101375814,0,0,0,0,0,0,0,0,0,0,0,goodness
0.004103444985208513,0,0,0,0,0,0.004700573469963336,0.005695911805236564,0,0.002682453057071501,0,0,0,0.010288808664259928,0,0,0,0,0.0038015930485155685,0,0,0,0,0.006446414182111201,0.0034283652111151207,0,0.002064076101588441,0.00018372221201543268,0.0052445971606836055,0,people
0,0.0059891446752760626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,damned
0,0.0003743215422047539,0,0.0009203018590097551,0,0,0,0,0,0,0,0,0.0012993039443155452,0,0,0,0,0,0,0,0.0010961907371882709,0,0,0,0,0,0.0010769092703939692,0,0,0,flashy
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.121590805436468e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,bangs
0,0,0,0,0,0,0,0,0,0,0.0006389776357827476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,reopens
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.169264624977077e-05,0,0,0,0,cosa
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000663129973474801,0,0,0,0,0,0.0008252338162479368,0,0.0005511666360462981,0,0,paranoia
0.0016222922034545282,0,0,0,0,0,0,0,0,0,0.0008215426745778184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,flashes
0,0,0,0,0,0,0,0.007441433164905833,0,0,0.005750798722044728,0.004383101743914949,0,0.005054151624548736,0,0,0,0,0,0,0.004750159861149173,0,0.008462369463449767,0.0036708747425911008,0.000811981234211476,0,0,0,0,0,because
0,0,0,0,0,0,0,0,0,0.004439922301359726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,endeavor
0,0,0,0,0,0,0,0,0,0,0,0.003916814324349529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,timing
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0010826416456153013,0.00018338529249954154,0,0,0,0,dullard
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0006385113563805527,0,0,0,0,0,0,0,0,0,0,0,0,0,ontiveros
9.542895314438401e-05,0,0,0,0,0,0,0,0,9.249838127832763e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,stomp
0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001805054151624549,0,0,0,0,0,0,0,8.927774305865549e-05,0,0,0,0,8.974243919949744e-05,0,0,0,overstated
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00026415426609139735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,magi
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0011941943781003123,0,0,behave
0,0,0,0,0,0,0,0,0,0,0,0.006434766390002798,0,0,0,0,0,0,0.0009051412020275163,0,0,0,0,0,0,0,0,0,0,0,originality
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001042061386888973,0,0,0,0,0,0,0,0,0,0,assassination
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0011575104621137922,0,0,0,0,0,0,0,0,0,0,0,0,semen
0,0,0.0005892173229892959,0,0,0,0,0,0,9.249838127832763e-05,0,9.325748391308403e-05,0,0,0,0,0,0,0,9.473285335354301e-05,0,0,0,0,0,0,0,0,0,0,consummate
0,0,0,0,0,8.444519506840061e-05,0,0,0,0,0,0,0,0.0002707581227436823,0,0,0,0,9.051412020275164e-05,0,0.0014615876495843612,0,0,0,0,0,0,0.0020209443321697594,0,0,notice
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0006385113563805527,0,0,0,0,0,0,0,0,0,0,0,0,0,humanist
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00044519633158222774,0,0,0,0,0,0,0,0,0,0,0,0,garc
0,0,0,0,0,0.0011822327309576083,0,0,0,0.0002774951438349829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,so-called
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.903926631644555e-05,0,0,0,0,0,0,0,0,0,0,0,0,rap-metal
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00026364355391510674,everlyn
0,0,0,0,0.0002788104089219331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,scribe
0.0010497184845882242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,irrelevancy
9.542895314438401e-05,0,0,0.0017485735321185348,0,0,0,0,0,0,0,0,0,0,0,0.0014968741745179184,0,0,0,0,0,0,0,8.953353030710002e-05,0,0,0,0,9.042408897730355e-05,0,buy
0.0005725737188663041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,stains
0,0,0.0010802317588137092,0,0.0009293680297397769,0,0.002068252326783868,0,0,0,0,0,0,0,0,0,0,0,0.0005430847212165098,0,0,0,0,0,0,0,0,0,0,0,setting
0,0,0,0.00046015092950487757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00036744442403086535,0,0,sickeningly
0,0,0,0.0007362414872078042,0,0,0,0,0,0,0,9.325748391308403e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0003616963559092142,0,shadowy
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0005384546351969846,0,0,0,distractions
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0005272871078302135,trials
9.542895314438401e-05,0,0,0,0,0,0,0,9.219138932423711e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.042408897730355e-05,0,flashback
0,0,0,0,0,0,0,0,0.001751636397160505,0.001479974100453242,0.0029210406207211322,0,0,0.003700361010830325,0,0.002465439816853042,0,0,0,0,0,0,0,0.0010744023636852001,0,0,0,0,0,0,sure
0,0,0,0.0009203018590097551,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00160270679369602,0,0,9.134922809902258e-05,0.0007142219444692439,0,0,0,0,0,0,0,0,breathtakingly
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00039545229856648547,0,0,0,0,0,0,0.0005356664583519329,0.00045012603528988117,0,9.022013713460845e-05,0,0,0,0,0,edits
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000811981234211476,0,0,0,0,0,crooks
0,0,0,0,0,0,0,0,0,0,0,0.00046628741956542013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,wimmer
0,0,0,0,0.0015799256505576208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,chicago
0,0,0,0,0,0,0,0,0,0,0,0,0,9.025270758122745e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,professionalism
0,0,0,0,0,0,0,0,0,0,0,0.00037302993565233614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,tick-tock
0,0,0,0,0,0,0,0,0,0,0.00045641259698767686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,twilight
0.0006680026720106881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.169264624977077e-05,0,0,0,0,slender
0,0,0,0,0,0,0,9.186954524575104e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,occurrences
0,0,0,0,0,0.0028711366323256205,0.001316160571589734,0.0007349563619660083,0.0010141052825666083,0,0,0.0006528023873915882,0,0,0,0,0,0,0,0,0,0.00017855548611731098,0.0008102268635217861,8.953353030710002e-05,0,0,0,0.0009186110600771634,0,0,drag
0,0,0,0,0,0,0,0,0,0,0,0,0.0017633410672853829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.042408897730355e-05,0,chiller
0,0,0,0,0,0,0.0009401146939926672,0,0.0014750622291877938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,whiny
0,0,0,9.203018590097552e-05,0,0,0,0,0,0,0,0,0,0.0017148014440433214,0,0,0,0,0,0,0.0013702384214853386,0,0,0,0,0,0,0,0,0,choices
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00045257060101375814,0,0,0,0,0,0,0,0,0,0,0,pet
0,0,0,0,0.0010223048327137546,0,0,0,0,0,0,0,9.280742459396752e-05,0,0,0,0,8.903926631644555e-05,0.0002715423606082549,0,0,0,0,0,0,0,0,0,0,0,schmaltz
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0007233927118184284,0,serpent
0,0,0,0,0,0,0,0,0,0,0,0,0,0.0004512635379061372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,internal
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000568397120121258,0,0,0,0,0,0,0,0,0,0,publicists
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0004593055300385817,0,0,cinematically
0,0,0,0,0,0.0005066711704104037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cesspool
0,0,0,0,0.00046468401486988845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,teetering
0,0,0,0.0003681207436039021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cunning
0,0.0003743215422047539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,morphs
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.002520705797624e-05,0,0,0,0,0.000826749954069447,0,0,bludgeoning
0,0,0,0,0.0002788104089219331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,rediscovers
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.953353030710002e-05,0,0,8.974243919949744e-05,0,0,0,fustily
0,0,0,0,0,0,0,0,0,0,0,0,0.0024129930394431553,0,0,0,0,0,0,0,0,0,0,8.953353030710002e-05,0,0,0,0,0,0,equilibrium
0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.886307464162137e-05,0,0,0,0,0,0.002557778386772632,0,0,0,0,0,0,0,0,0,muddled
0,0.00018716077110237696,0,0.0013804527885146328,0.0028810408921933085,0,0,0.002847955902618282,0,0,0,0,0,0,0,0,0,0.0020479031252782476,0,0.0023683213338385753,0,0,0,8.953353030710002e-05,0.002075063154095994,0,0,0.001653499908138894,0,0,filmmaker
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.974243919949744e-05,0,0,0,sunburn
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0006430277420540143,0,0,decadent
0,0,0,0,0.0005576208178438662,0,0,0.00045934772622875517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,acknowledges
0,0,0,0,0,0,0,9.186954524575104e-05,0.0011062966718908454,0,0,0,0,0,0,0,0,0,0.0008146270818247647,0,0,0,0,0,0,0,0,0,0,0,palma
0,0,0,0,0,0,0,0,0.0014750622291877938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fest
0.0028628685943315204,0,0,0.005521811154058531,0,0,0,0,0,0,0.00045641259698767686,0,0,0.0022563176895306863,0,0,0,0,0,0,0,0.0011606106597625212,0,0,0,0,0.007269137575159292,0,0,0,silly
0,0,0,0,0.0001858736059479554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00027558331802314903,0,0,watched
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00035813412122840006,0,0,0,0,0,0,better-focused
0,0,0,0,0.0005576208178438662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lifelong
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0002692273175984923,0,0,0,aranda
0,0,0,0,0,0,0,0,0,0,0,0,0,0.0003610108303249098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,acidity
0,0,0,0,0,0.0005066711704104037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,temperamental
0,0,0,0,0,0.00422225975342003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00017906706061420003,0,0,0,0,0,0,adult
0,0,0,0,0,0.0009288971457524067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,glow
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.805142203046579e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,bluto
0,0,0,0,0,0,0,0,0,0,0,0.0023314370978271006,0,0,0,0.002025182706700713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,trademark
0,0,0.003633506825100658,0,0,0,0,0,0,0.002682453057071501,0,0.003637041872610277,0,0,0,0,0,0,0,0,0.004293413720654061,0.00035711097223462197,0,0,0,9.169264624977077e-05,0,0,0,0.003778890939449864,always
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0027007562117392875,0,0,0,0,0,0,0,hybrid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00027127226693191063,0,aragorn
0,0,0.0010802317588137092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,screenplays
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0005413208228076507,0,0,0,0,0,casings
0,0,0,0.0003681207436039021,0,0,0,0,0,0,0,0,0,0.0028880866425992783,0,0,0,0,0,0,9.134922809902258e-05,0,0,0,0,0,0,0.0015616388021311778,0,0,dvd
0,0,0,0,0,0,0,0,0,0,0,0.0012123472908700922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,phrase
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0020479031252782476,0,0,0,0,0,0,0,0,0,0,0,0,foul
0.0007634316251550721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,verisimilitude
0,0,0,0,0,0,0,0,0.0005531483359454227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,adaptations
0,0,0,0,0,0,0.0038544702453699353,0,0,0,0,0,0,0,0,0,0,0,0,0,9.134922809902258e-05,0,0,0,0,0.00733541169998166,0,0,0,0,engrossing
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.121590805436468e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,mimicry
0.0005725737188663041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.121590805436468e-05,0,0,0,0,0,0,0,0,0.00018338529249954154,0,0,0,8.788118463836892e-05,targeted
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0002700756211739287,0,0,0,0,0,0,0,bottom-rung
0,0.00046790192775594233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0009022013713460844,0,0,0,0,0,stroke
0,0.0018716077110237693,0,0,0,0,0,0.00045934772622875517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0012603528988116672,0,0,0,0.001884591223189446,0,0,0,points
0,0,0,0,0,0,0,0,0,0,0,0,0.0014849187935034804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,doofus
0.00028628685943315205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,bagatelle
0,0,0,0,0,0,0.003666447306571402,0.0005512172714745062,0.003226698626348299,0,0,0,0,0,0.0036579337617399905,0,0,0,0,0.0023683213338385753,0.0023750799305745866,0,0,0.005192944757811801,0,0,0,0,0,0,place
0,0,0,0,0,0,0,0,0.00018438277864847423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,physique
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0003653969123960903,0,0,0,0,0,0,0,0,0,irvine
0,0,0,0,0,0.0010977875358892078,0,0,0,0,0,0.00018651496782616807,0,0,0,0,0,0.0010684711957973465,0,0,0.0013702384214853386,0,0,0,0,0,0,0,0,0,sane
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00026860059092130003,0,0,0,0,0,0,establishing
0,0,0,0,0,0,0,0,0,0,0.00036513007759014153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,interminably
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.473285335354301e-05,0,0,0,0,0,0,0,0,0,0,tolstoy
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.169264624977077e-05,0,0,0,0,overheated
0,0,0,0,0.007806691449814126,0.000422225975342003,0.001316160571589734,0,0,0,0,0,0,0,0,0,0,0,0.0023533671252715426,0,0,0.00749933041692706,0,0,0,0,0,0,0,0.002372791985235961,women
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0011766835626357713,0,0,0,0,0,0,0,0.0003589697567979898,0,0,0,sara
0.0015268632503101442,0.0012165450121654502,0,0,0,0,0,0,0,0,0.00036513007759014153,0,0,0.0034296028880866428,0,0,0,0,0,0,0,0,0,0,0,0,0.002243560979987436,0,0.0008138168007957319,0,uses
0,0,0,0,0,0,0.000658080285794867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,valentine
0,0,0,0,0,0,0,0.00045934772622875517,0,0,0,0.00046628741956542013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,wistful
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00018243181610872936,0,0,0,0,0,0,0,0,0,0,0,0,0,swaggering
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0010803024846957148,0,0,0,0,0,0,0,catalyst
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0007162682424568001,0,0,0,0,0,0,dimwits
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0004560795402718234,0,0,0,0,0,0,0,0,0,0,0,0,0,characterizes
0,0,0,0,0,0,0,0,0,0,0,0,0.0007424593967517402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,timeout
0,0,0,0,0,0,0.001034126163391934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,jealous
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.974243919949744e-05,0,0,0,rosily
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000473664266767715,0,0,0,0,0,0,0,0,0,0,near-masterpiece
0,0,0,0,0,0,0,0,0,0,0.0010041077133728891,0,0,0,0,0,0,0,0,0,0.00045674614049511284,0,0,0,0,0,0,0,0,0,applies
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0006232748642151188,0,0,0,0,0,0,0,0,0,0,0,0,helluva
0.0034354423131978244,0,0,0,0,0,0.0015981949797875344,0,0,0,0.010314924691921497,0,0,0.012454873646209386,0,0.005195033899797481,0,0,0,0,0,0.0011606106597625212,0,0,0,0,0,0,0,0,hard
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0003653969123960903,0,0,0,0,0,8.974243919949744e-05,0,0,0,infatuation
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0011875399652872933,0,0,0,0,0,0,0,0,0,precise
0,0,0,0,0,0,0,0,0.0007375311145938969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,perch
0,0,0,0,0,0.0018577942915048134,0.001410172040989001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,tricks
0.0009542895314438401,0,0,0,0,0,0,0,0,0,0,0,0.0013921113689095129,0,0.0011863568956994564,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001989329957500678,0,repetitive
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0005472954483261881,0,0,0,0.0009134922809902257,0,0,0,0,0,0.0005384546351969846,0,0,0,gang
0,0,0,0,0,0,0,0,0,0.001202478956618259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002075063154095994,0,0,0,0,0,proud
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0005472954483261881,0,0,0,0,0,0,0,0,0,0,0,0,0,bouncing
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00167297701857885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,benefit
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001320771330456987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,deserving
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0002700756211739287,0,0,0,0,0,0,0,interlocked
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0010861694424330196,0,0,0,0,0,0,0,0,0,0,0,stubbornly
0,0,0.0004910144358244132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ballsy
0,0,0,0.0010123320449107306,0.00241635687732342,0,0.0015041835103882675,0,0,0,0,0,0,0,0,0,0,0,0,0.00094732853353543,0,0,0,0,0,0,0,0,0,0,undeniably
0,0,0,0,0,0.001266677926026009,0,0,0,0,0,0,0,0,0.0031636183885318837,0,0.00875672717321901,0,0,0,0,0,0,0.0012534694242994002,0,0,0,0,0.0006329686228411247,0,audiences
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0007348888480617307,0,0,cannibal
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001042061386888973,0,0,0,0,0,0,0,0,0,0,gary
0.004580589750930433,0.0037432154220475387,0,0.0022087244616234123,0.0018587360594795538,0,0,0,0.007559693924587443,0,0,0,0,0,0,0,0,0.006499866441100525,0.003530050687907314,0.0015157256536566881,0.004110715264456015,0.0019641103472904206,0,0,0.0010826416456153013,0,0,0,0,0.003427366200896388,while
0,0.0009358038555118847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.121590805436468e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,shadow
0,9.358038555118848e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,exhilarated
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.134922809902258e-05,0,0,0,0,0,0,0,0,0,tidy
0,0,0,0,0,8.444519506840061e-05,0,0,0,9.249838127832763e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0005384546351969846,0,0,0,lethargic
0,0,0,0,0,0,0,0,0,0.001017482194061604,0,0,0,0,0,0,0,0,0,0,0,0.0009820551736452103,0,0,0,0,0,0,0,0,cutting
0,0,0,0,0.00046468401486988845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00027507793874931226,0,0,0,0,drumline
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0007297272644349174,0,0,0,0.0008221430528912031,0,0,0,0,0,0.0012563941487929641,0,0,0,proper
0,0,0,0,0,0,0,0,0,0,0.0010041077133728891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nickelodeon-esque
0,0,0,0,0,0,0,0,0,0,0,0,0,0.0002707581227436823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,uncinematic
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0004943153732081067,0,0,0,0,0,0,0,0,0,0,0,0,9.186110600771634e-05,0,0,fabulously
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0011023332720925961,0,0,tear-jerking
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0009902772776377387,0.0011639358939923002,0,0,0,0,0,0,filming
0,0,0,0.0005521811154058531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,brass
0,0,0,0,0,0,0,0,0,0,0.00045641259698767686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lushness
0,0,0,0,0,0,0.0037604587759706687,0,0,0,0,0,0.0006496519721577726,0,0,0,0.0016418863449785641,0,0,0,0,0,0,0,0,0,0,0,0,0,fashion
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002740476842970677,0,0,0,0,0,0,0,0,0,fisher
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000284198560060629,0,0,0,0,0,0,0,0,0,0,re-voiced
0,0,0.001669449081803005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,derived
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0005501558774986245,0,0,0,0,crystal
0,0,0,0,0,0,0,0,0,0.0025899546757931734,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0011639358939923002,0,0,0,0.0013779165901157452,0,0,potential
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0013577118030412747,0,0,0,0,0,0,0,0,0,0,0,explode
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0008788118463836891,fussy
